DPO_mean,Weighted_SFT_mean,Mean_difference,DPO_median,DPO_SD,Difference_SD
0.5615398148148149,0.5534157407407407,0.00812407407407407,0.5359,0.27680042810316646,0.15381749464223227
0.5651277777777778,0.5534157407407407,0.011712037037037036,0.5625500000000001,0.27075248269357605,0.1538583653323003
0.5715648148148148,0.5534157407407407,0.01814907407407407,0.54705,0.27281985817039583,0.14885768245308292
0.5704907407407407,0.5534157407407407,0.017075000000000003,0.58155,0.25972143075939624,0.15353876378941345
0.5517046296296296,0.5534157407407407,-0.0017111111111111107,0.5333,0.2721504893562951,0.15709482304261738
0.5630694444444444,0.5534157407407407,0.009653703703703706,0.5359,0.26216707644843634,0.14507959106353904
0.5687064814814815,0.5534157407407407,0.015290740740740738,0.5433,0.26433709867004807,0.16439032166581494
0.5702722222222222,0.5534157407407407,0.016856481481481483,0.5305500000000001,0.2690285020627339,0.15604276628818403
0.5685935185185186,0.5534157407407407,0.01517777777777778,0.5289,0.26183702867196995,0.15235209793287485
0.5533777777777777,0.5534157407407407,-3.796296296296495e-05,0.5215,0.25575129907430216,0.14579455249082052
0.5521953703703704,0.5534157407407407,-0.0012203703703703736,0.5305500000000001,0.26181360401895515,0.14156775053798415
0.5602361111111112,0.5534157407407407,0.006820370370370371,0.5305500000000001,0.2663330346001311,0.15582467007976952
0.5874175925925925,0.5534157407407407,0.034001851851851846,0.5944499999999999,0.26552890432757514,0.17491142056271672
0.5644759259259259,0.5534157407407407,0.011060185185185185,0.5547500000000001,0.2663002756254677,0.15325903180521505
0.5723453703703704,0.5534157407407407,0.018929629629629626,0.5518000000000001,0.2676866041021653,0.15762562547209455
0.5642574074074074,0.5534157407407407,0.010841666666666668,0.5359,0.2716217907943638,0.15424734725600311
0.5688212962962963,0.5534157407407407,0.015405555555555549,0.5556,0.26490035299875436,0.14271682624067786
0.5687481481481481,0.5534157407407407,0.015332407407407407,0.5469999999999999,0.2648204235430315,0.1464867681362724
0.5662722222222223,0.5534157407407407,0.012856481481481483,0.5305500000000001,0.2635358748861812,0.1561300005136794
0.5570314814814814,0.5534157407407407,0.003615740740740736,0.5298499999999999,0.2609295846747401,0.14962060565899313
0.5475453703703704,0.5534157407407407,-0.005870370370370372,0.5166,0.2732272965606527,0.14869249285568267
0.5598925925925925,0.5534157407407407,0.006476851851851849,0.5433,0.2728159424397526,0.1564452241225158
0.5556861111111111,0.5534157407407407,0.002270370370370365,0.51265,0.2617781976379373,0.15811032482040766
0.5567916666666667,0.5534157407407407,0.0033759259259259233,0.5298,0.26200319792761895,0.150936784979283
0.564600925925926,0.5534157407407407,0.011185185185185187,0.5359,0.269279607487237,0.16959599151871993
0.5564916666666666,0.5534157407407407,0.0030759259259259255,0.50505,0.26604474190681104,0.14954882606573452
0.5648814814814814,0.5534157407407407,0.011465740740740738,0.54425,0.26392716042309794,0.13875436856777676
0.5502537037037037,0.5534157407407407,-0.0031620370370370374,0.5305500000000001,0.2689065450786841,0.1458192458853702
0.559949074074074,0.5534157407407407,0.006533333333333332,0.5359,0.26819991898058193,0.14967336898452432
0.5627472222222222,0.5534157407407407,0.009331481481481477,0.5359,0.2712259000735669,0.15041925995699157
0.5661129629629629,0.5534157407407407,0.012697222222222219,0.5359,0.27597082098656484,0.1620242698206149
0.5597157407407407,0.5534157407407407,0.006300000000000002,0.5354,0.2621919726032378,0.14501031352299523
0.5653527777777777,0.5534157407407407,0.011937037037037034,0.5556000000000001,0.28008628792534745,0.16064772081863754
0.5551092592592592,0.5534157407407407,0.0016935185185185191,0.5462,0.2660272537289159,0.14416121834073697
0.5582916666666666,0.5534157407407407,0.004875925925925927,0.5460499999999999,0.2692577686988305,0.1562823516386738
0.5647305555555555,0.5534157407407407,0.011314814814814814,0.53095,0.26252067349240027,0.14584521805303508
0.5465259259259259,0.5534157407407407,-0.006889814814814819,0.5,0.2634862653571243,0.15093188841998056
0.5566425925925925,0.5534157407407407,0.00322685185185185,0.5166,0.2611309011103645,0.13822621280984856
0.561248148148148,0.5534157407407407,0.00783240740740741,0.54705,0.2687736095194405,0.1523658937408849
0.5604981481481481,0.5534157407407407,0.007082407407407406,0.5359,0.2621883410160774,0.15120403979465957
0.5759861111111112,0.5534157407407407,0.022570370370370373,0.5556000000000001,0.2664462385352719,0.15861060250194425
0.5599046296296296,0.5534157407407407,0.006488888888888888,0.5333,0.25668284564690774,0.14993787830973504
0.553175,0.5534157407407407,-0.000240740740740742,0.51895,0.26859764792708557,0.13953386956071404
0.5522805555555556,0.5534157407407407,-0.0011351851851851872,0.5333,0.26364278383609774,0.15163418493252864
0.556737037037037,0.5534157407407407,0.0033212962962962953,0.5359,0.276442233269564,0.16343716278051074
0.5746768518518518,0.5534157407407407,0.021261111111111113,0.5556000000000001,0.2586950008752527,0.15671459196045953
0.5654111111111111,0.5534157407407407,0.011995370370370372,0.5556000000000001,0.26279037996209653,0.13816819249602474
0.5595509259259259,0.5534157407407407,0.006135185185185186,0.5359,0.2609686931112262,0.14227711102115523
0.5707055555555556,0.5534157407407407,0.017289814814814813,0.5359,0.2598273969975638,0.161420198124591
0.5625749999999999,0.5534157407407407,0.00915925925925926,0.5105999999999999,0.27584218131991184,0.15644822142878845
0.5586666666666666,0.5534157407407407,0.005250925925925922,0.5282,0.2631300815434908,0.15236921187729038
0.560712962962963,0.5534157407407407,0.007297222222222223,0.5359,0.2684536866695369,0.15099593449892118
0.5728361111111111,0.5534157407407407,0.01942037037037037,0.55455,0.2699017188583265,0.158104921840346
0.5493138888888889,0.5534157407407407,-0.004101851851851854,0.5305500000000001,0.2624466890087415,0.14349399999275847
0.5687657407407407,0.5534157407407407,0.015349999999999999,0.5556000000000001,0.2648415492299341,0.15005362374831205
0.5658407407407408,0.5534157407407407,0.012425000000000004,0.54705,0.26885946995849347,0.15452374775902677
0.5662370370370371,0.5534157407407407,0.012821296296296292,0.5359,0.2636819266247158,0.14954108556246706
0.568824074074074,0.5534157407407407,0.015408333333333333,0.54425,0.2612337274350346,0.14806818720018042
0.5615222222222221,0.5534157407407407,0.00810648148148148,0.51895,0.2572228225413466,0.15393995933185484
0.5480462962962962,0.5534157407407407,-0.005369444444444448,0.5359,0.2691077032852512,0.14366456873554048
0.5678648148148148,0.5534157407407407,0.014449074074074067,0.5359,0.2726646933728584,0.16854619295022108
0.5703046296296296,0.5534157407407407,0.01688888888888889,0.55555,0.2706589423286775,0.15428212313890818
0.5704388888888888,0.5534157407407407,0.017023148148148152,0.5556000000000001,0.2701584442796048,0.1596506317729766
0.5583685185185185,0.5534157407407407,0.004952777777777773,0.5469999999999999,0.27231858975611023,0.15398038378424275
0.5682277777777777,0.5534157407407407,0.014812037037037037,0.5359499999999999,0.25480248932649424,0.150574467382712
0.5637935185185184,0.5534157407407407,0.010377777777777777,0.5547500000000001,0.25795247634216606,0.14336862450414958
0.5546388888888889,0.5534157407407407,0.001223148148148146,0.5305500000000001,0.2607213644398736,0.14842364197303134
0.5709277777777778,0.5534157407407407,0.017512037037037034,0.5635000000000001,0.25478013861811893,0.14645322606159647
0.5714231481481481,0.5534157407407407,0.018007407407407406,0.55185,0.2738532984744271,0.15727611870436964
0.558425,0.5534157407407407,0.0050092592592592584,0.5359,0.27554455009813755,0.15853552185288253
0.5594490740740741,0.5534157407407407,0.006033333333333334,0.54705,0.27722495049454826,0.1511053015268912
0.5687851851851852,0.5534157407407407,0.015369444444444444,0.54425,0.26900761508688137,0.16400206259150496
